"ClaimType";"ClaimDay";"ClaimCost"
1;268;20430
1;268;18775
1;268;24269
1;268;20982
1;268;27024
1;268;10564
1;268;6662
1;268;21485
1;268;23784
1;268;29348
1;268;24135
1;268;28571
1;268;52447
1;268;18556
1;268;17113
1;268;17434
1;268;13045
1;268;31729
1;268;25279
1;268;14751
1;268;25261
1;269;305082
1;269;31833
1;269;12417
1;269;13844
1;269;18919
1;269;33320
1;269;35185
1;269;18626
1;269;22820
1;269;33967
1;269;30523
1;269;61218
1;269;12356
1;269;13764
1;269;16007
1;269;23993
1;269;20800
1;269;25150
1;270;19157
1;270;19279
1;270;11429
1;270;28509
1;270;21226
1;270;11106
1;270;22561
1;270;18706
1;270;10997
1;270;24912
1;270;337310
1;270;16548
1;270;25213
1;270;33653
1;270;32689
1;271;30321
1;271;18166
1;271;20143
1;271;7792
1;271;19327
1;271;24677
1;271;24529
1;271;19650
1;271;25192
1;272;14773
1;272;20710
1;272;22505
1;272;21895
1;272;12331
1;272;21150
1;272;16733
1;273;15552
1;273;23116
1;273;14724
1;273;16870
1;274;12621
1;274;25545
1;274;11484
1;274;28217
1;274;21753
1;274;58663
1;274;19045
1;275;8795
1;275;19434
1;275;20292
1;275;47528
1;275;27963
1;275;16193
1;275;12672
1;275;266208
1;275;59344
1;275;18684
1;275;14642
1;275;25329
1;275;17604
1;275;12045
1;276;12536
1;276;28437
1;276;16507
1;276;13409
1;276;15908
1;276;30971
1;276;20670
1;276;19574
1;276;22984
1;277;14779
1;277;14935
1;277;22950
1;277;31942
1;277;23802
1;277;38660
1;277;273583
1;278;18277
1;278;26061
1;278;10689
1;278;13770
1;278;247998
1;278;23129
1;278;16379
1;278;32324
1;278;16119
1;278;10826
1;278;21262
1;278;32865
1;278;17126
1;278;13212
1;279;32851
1;279;14769
1;279;37906
1;279;187804
1;279;18198
1;280;13824
1;280;14443
1;280;25053
1;280;14499
1;281;19055
1;281;22619
1;281;42236
1;281;16076
1;281;22976
1;281;23374
1;281;17251
1;281;13175
1;282;14315
1;282;26947
1;282;23539
1;282;31817
1;282;25992
1;282;19806
1;282;23557
1;282;18050
1;282;34005
1;282;21605
1;282;16309
1;282;68132
1;282;16148
1;283;12153
1;283;34600
1;283;18105
1;283;13760
1;283;7103
1;283;15651
1;283;12917
1;283;34687
1;283;8728
1;283;20784
1;283;13483
1;284;10564
1;284;8522
1;284;24032
1;284;34135
1;284;40820
1;284;17500
1;284;14274
1;285;15019
1;285;18146
1;285;23632
1;285;46020
1;285;14727
1;285;22636
1;285;23892
1;285;15370
1;285;14557
1;285;16655
1;285;19567
1;285;47159
1;285;17042
1;285;19787
1;286;25290
1;286;21697
1;286;17429
1;286;16942
1;287;11886
1;287;11004
1;287;26451
1;287;13004
1;287;23997
1;287;21247
1;287;21005
1;287;14239
1;288;104394
1;288;11884
1;288;12594
1;288;16973
1;288;19497
1;288;234201
1;288;21827
1;288;13655
1;288;28389
1;288;23231
1;288;14947
1;288;26757
1;288;34742
1;288;12946
1;289;11930
1;289;37284
1;289;25396
1;289;19135
1;289;10520
1;289;31260
1;289;20166
1;289;42658
1;289;27743
1;289;21460
1;289;10997
1;289;21521
1;289;16241
1;289;19044
1;289;31833
1;289;14778
1;289;10665
1;290;16669
1;290;14224
1;290;13538
1;290;30001
1;290;12799
1;290;28185
1;290;12062
1;290;13725
1;290;13192
1;290;15979
1;290;293740
1;290;18724
1;290;28937
1;290;17486
1;290;16658
1;291;14678
1;291;14813
1;291;46877
1;291;43690
1;291;20181
1;291;26511
1;291;6171
1;291;21670
1;292;14592
1;292;11668
1;292;15432
1;292;11984
1;292;50007
1;292;18344
1;292;23764
1;292;17429
1;292;14761
1;292;11796
1;292;22649
1;292;11113
1;292;19074
1;293;17495
1;293;24040
1;293;16303
1;293;7608
1;293;28493
1;293;20198
1;293;14269
1;293;29999
1;293;33568
1;293;20532
1;293;21941
1;293;243457
1;293;37035
1;293;15508
1;293;12956
1;293;26819
1;294;17306
1;294;19541
1;294;22325
1;294;11899
1;294;27823
1;294;16382
1;294;36863
1;294;11670
1;294;19833
1;294;37712
1;295;29847
1;295;304935
1;295;33653
1;295;19773
1;295;30229
1;295;211458
1;295;32844
1;295;24011
1;295;15808
1;295;13572
1;295;179963
1;296;11497
1;296;11210
1;296;29684
1;296;27862
1;296;14994
1;296;16618
1;296;272746
1;296;18804
1;296;212633
1;297;15928
1;297;299774
1;297;16001
1;297;18171
1;297;18700
1;297;40218
1;297;15902
1;297;183701
1;298;18370
1;298;18390
1;298;9591
1;298;47350
1;298;23083
1;298;13525
1;298;24559
1;298;16764
1;298;16381
1;299;21017
1;299;25341
1;299;11136
1;299;14894
1;299;12900
1;299;8600
1;299;21666
1;299;30524
1;299;44914
1;299;21061
1;299;20724
1;299;10543
1;299;15057
1;299;36110
1;300;14231
1;300;17293
1;300;16701
1;300;25510
1;300;10155
1;300;17685
1;300;23669
1;300;13386
1;300;19773
1;300;24755
1;300;17145
1;301;15377
1;301;27916
1;301;13920
1;301;39249
1;301;28282
1;301;11807
1;301;13833
1;302;11942
1;302;26365
1;302;23186
1;302;11023
1;302;11189
1;302;16124
1;302;290694
1;302;16905
1;302;17376
1;303;11745
1;303;13201
1;303;9803
1;303;34991
1;303;17453
1;303;11885
1;303;24345
1;303;18019
1;304;21945
1;304;16974
1;304;38151
1;304;20123
1;304;18562
1;304;13261
1;304;19711
1;304;15373
1;304;22679
1;304;10153
1;304;22892
1;304;37128
1;304;18129
1;304;24883
1;304;10964
1;304;10127
1;304;27563
1;305;29178
1;305;36931
1;305;14625
1;305;36044
1;305;37454
1;305;10420
1;305;19963
1;305;18739
1;305;16437
1;305;9748
1;305;30714
1;306;15401
1;306;26659
1;306;33536
1;306;14979
1;306;13640
1;306;18870
1;306;21938
1;306;11358
1;307;14135
1;307;44009
1;307;20102
1;307;28290
1;307;25284
1;308;16585
1;308;17701
1;308;31343
1;308;12489
1;308;18675
1;308;15313
1;308;23670
1;308;32815
1;308;66670
1;308;19517
1;308;11394
1;308;28704
1;308;29475
1;308;19522
1;308;55008
1;309;17907
1;309;8117
1;309;28777
1;309;18115
1;310;28910
1;310;22001
1;310;382242
1;310;13959
1;310;28336
1;310;22729
1;310;15118
1;310;20253
1;310;12338
1;310;13947
1;311;47599
1;311;13514
1;311;11801
1;311;15317
1;311;43817
1;311;268599
1;311;10279
1;311;15138
1;311;24581
1;311;9003
1;311;34116
1;311;21320
1;311;28929
1;311;20619
1;312;19434
1;312;17882
1;312;12114
1;312;37818
1;312;269197
1;312;34100
1;312;27641
1;312;6492
1;312;25067
1;313;16904
1;313;10871
1;313;9929
1;313;32834
1;313;24692
1;313;13434
1;313;27377
1;313;13510
1;313;8410
1;314;25041
1;314;11156
1;314;12438
1;314;28077
1;314;20692
1;314;16737
1;314;41109
1;314;20906
1;314;11522
1;314;12637
1;314;15435
1;314;12614
1;314;16250
1;314;18499
1;314;47053
1;315;22818
1;315;27932
1;315;33335
1;315;16936
1;315;38755
1;316;19880
1;316;38403
1;316;15457
1;316;9632
1;316;18391
1;316;19761
1;316;21842
1;316;154435
1;316;9527
1;316;23188
1;317;36749
1;317;12840
1;317;66027
1;317;19198
1;318;15811
1;318;33837
1;318;14143
1;318;15197
1;318;34211
1;318;18713
1;318;15115
1;318;22647
1;318;21999
1;318;21236
1;318;39600
1;318;22915
1;318;33177
1;318;76827
1;318;44976
1;318;40265
1;319;250351
1;319;12506
1;319;20962
1;319;11573
1;319;26036
1;319;12912
1;319;20164
1;319;21385
1;319;27669
1;319;21893
1;319;27678
1;319;19210
1;319;11194
1;319;9590
1;319;16732
1;319;53275
1;319;26138
1;319;18220
1;320;33377
1;320;18303
1;320;14869
1;320;17171
1;320;15274
1;320;18448
1;320;30245
1;320;16485
1;320;17850
1;320;26872
1;320;15993
1;320;12367
1;321;9611
1;321;23235
1;321;41326
1;321;27280
1;321;33504
1;321;17213
1;321;12276
1;321;34920
1;321;15384
1;321;25357
1;321;10934
1;321;25596
1;321;25061
1;321;34528
1;322;10975
1;322;19283
1;322;21413
1;322;23405
1;322;22547
1;322;10716
1;322;23989
1;322;12609
1;322;28738
1;322;22798
1;323;33866
1;323;12736
1;323;16938
1;323;20500
1;323;22233
1;323;34557
1;323;8598
1;323;32731
1;323;34488
1;323;52838
1;323;19204
1;323;87541
1;323;44942
1;323;20963
1;324;20500
1;324;12989
1;324;7813
1;324;20134
1;324;24709
1;324;14529
1;324;40627
1;324;8362
1;324;47472
1;324;23039
1;324;19120
1;324;22646
1;324;214809
1;324;20135
1;324;18033
1;324;28843
1;324;10392
1;324;17458
1;324;22923
1;325;19215
1;325;39653
1;325;14990
1;325;24362
1;325;19303
1;325;13278
1;325;39740
1;325;16622
1;325;14609
1;325;17957
1;325;31833
1;325;17339
1;325;232978
1;326;17537
1;326;20732
1;326;17374
1;326;27006
1;326;16190
1;326;28882
1;326;12418
1;326;16269
1;326;23656
1;326;14939
1;327;42707
1;327;21495
1;327;20446
1;327;43682
1;327;15573
1;327;33264
1;327;18631
1;327;37008
1;327;8859
1;327;18199
1;328;17096
1;328;23506
1;328;291004
1;328;25012
1;328;22385
1;328;36280
1;328;18906
1;328;40045
1;328;34204
1;328;17330
1;329;13348
1;329;30365
1;329;15570
1;329;23212
1;329;21543
1;329;22147
1;329;11441
1;329;19569
1;329;50333
1;329;21944
1;329;25017
1;330;23289
1;330;41469
1;330;12642
1;330;16074
1;330;15254
1;330;44016
1;330;18943
1;330;31691
1;330;16314
1;330;17055
1;330;32257
1;331;16949
1;331;28954
1;331;29364
1;331;16663
1;331;19965
1;331;20218
1;331;23153
1;331;28718
1;331;26935
1;331;14113
1;331;26546
1;331;25098
1;331;29949
1;331;15951
1;331;27647
1;331;20218
1;331;45835
1;331;27895
1;332;29901
1;332;16823
1;332;13247
1;332;24662
1;332;224249
1;332;263071
1;332;35581
1;332;26928
1;332;19166
1;332;254378
1;333;20263
1;333;19430
1;333;30609
1;333;17976
1;333;25889
1;334;40994
1;334;45400
1;334;25257
1;334;51131
1;334;258380
1;334;38170
1;335;26210
1;335;14678
1;335;16371
1;335;15529
1;335;21478
1;335;52411
1;335;28522
1;335;9795
1;335;11012
1;335;16216
1;335;29332
1;335;33507
1;336;11980
1;336;38396
1;336;43819
1;336;15351
1;336;32794
1;336;22307
1;336;15211
1;336;9870
1;336;34314
1;336;20246
1;336;17226
1;337;24369
1;337;15653
1;337;33325
1;337;16992
1;337;20139
1;337;24322
1;337;24748
1;337;14726
1;337;10948
1;337;18678
1;337;26692
1;337;11829
1;337;24776
1;337;20990
1;337;21296
1;337;16029
1;337;12887
1;337;21000
1;337;17434
1;337;24060
1;337;14002
1;337;17477
1;337;43147
1;338;16374
1;338;15875
1;338;19795
1;338;22079
1;338;18464
1;338;22022
1;338;18959
1;338;16647
1;338;21497
1;338;32818
1;338;28888
1;338;18984
1;338;24796
1;338;25484
1;338;43788
1;338;23278
1;338;26752
1;338;11185
1;339;8872
1;339;8676
1;339;227651
1;339;12154
1;339;18160
1;339;26774
1;339;26637
1;339;40059
1;339;14798
1;339;16720
1;339;8384
1;339;17507
1;339;11786
1;339;206063
1;340;29791
1;340;22171
1;340;20531
1;340;10721
1;340;13188
1;340;25056
1;340;24801
1;341;9995
1;341;24634
1;341;30725
1;341;34914
1;341;20509
1;341;14183
1;341;29307
1;341;13385
1;341;25457
1;341;23130
1;341;7184
1;342;14539
1;342;34322
1;342;25680
1;342;45910
1;342;28220
1;342;17153
1;342;26903
1;342;25518
1;342;352972
1;342;28568
1;342;55486
1;342;26530
1;342;22018
1;342;26224
1;342;14218
1;342;20166
1;342;11372
1;342;33436
1;342;24616
1;342;24903
1;343;14962
1;343;24487
1;343;21520
1;343;12894
1;343;12231
1;343;14096
1;343;10150
1;343;62774
1;343;16107
1;343;18473
1;343;13736
1;343;16600
1;343;15222
1;343;29442
1;344;11952
1;344;24984
1;344;17890
1;344;12151
1;344;35584
1;344;9088
1;344;205374
1;344;24329
1;344;45113
1;344;23564
1;344;17995
1;344;12156
1;344;21855
1;344;260509
1;345;19364
1;345;24693
1;345;10060
1;345;22858
1;345;27281
1;345;20439
1;345;16282
1;345;187185
1;345;27986
1;345;325424
1;346;23170
1;346;14525
1;346;12888
1;346;18035
1;346;35399
1;346;23014
1;346;15591
1;346;33336
1;346;10424
1;346;33653
1;346;18908
1;347;8998
1;347;37310
1;347;13720
1;347;16724
1;347;29085
1;347;7366
1;347;254851
1;347;32381
1;348;30985
1;348;18369
1;348;43235
1;348;32772
1;348;17608
1;348;39246
1;348;12295
1;348;15827
1;348;41678
1;348;17465
1;349;14473
1;349;14958
1;349;16952
1;349;15116
1;349;16434
1;350;28713
1;350;14590
1;350;24685
1;350;15618
1;350;19116
1;350;12966
1;350;16016
1;350;13722
1;350;23811
1;350;22674
1;350;31361
1;350;12938
1;350;15487
1;350;23929
1;351;17867
1;351;17664
1;351;13942
1;351;24202
1;351;25289
1;351;21631
1;351;22482
1;352;18381
1;352;12144
1;352;9512
1;352;15976
1;352;25605
1;352;10278
1;352;15352
1;352;32746
1;353;10038
1;353;13880
1;353;37232
1;353;9256
1;353;68175
1;353;23213
1;353;17170
1;353;16461
1;353;16166
1;353;39926
1;353;48776
1;354;9516
1;354;18915
1;354;22659
1;354;29738
1;355;17860
1;355;25252
1;355;11651
1;355;33824
1;355;16511
1;355;14609
1;356;20158
1;356;21127
1;356;19453
1;356;19355
1;356;17713
1;356;21535
1;356;18073
1;356;29196
1;356;22057
1;356;41900
1;356;27634
1;356;15150
1;357;23177
1;357;32567
1;357;25145
1;357;22628
1;357;12895
1;357;24476
1;357;28035
1;357;15917
1;357;33910
1;357;25274
1;357;26213
1;358;34611
1;358;22202
1;358;22085
1;358;13915
1;358;31720
1;358;32841
1;358;31268
1;358;17281
1;358;14617
1;358;16065
1;358;25036
1;358;20819
1;359;23514
1;359;19171
1;359;18988
1;359;15908
1;359;29330
1;359;16666
1;359;16405
1;359;10142
1;359;16978
1;359;27627
1;359;18118
1;359;15766
1;359;21681
1;359;14997
1;359;12571
1;359;11166
1;360;12678
1;360;18107
1;360;47486
1;360;11116
1;360;18125
1;360;33400
1;360;26823
1;360;13188
1;360;11698
1;360;14410
1;361;10654
1;361;19235
1;361;18413
1;361;14527
1;362;18918
1;362;29437
1;362;27449
1;362;20551
1;363;18714
1;363;20635
1;363;28001
1;363;13497
1;363;21869
1;363;20699
1;364;98294
1;364;21693
1;364;29574
1;364;17956
1;364;11168
1;364;11444
1;364;19700
1;364;33780
1;364;23516
1;364;20076
1;364;28349
1;364;24626
1;365;16993
1;365;16680
1;365;30326
1;366;16781
1;366;22703
1;366;15433
1;366;13051
1;366;15838
1;366;21515
1;366;319516
1;366;28101
1;366;16688
1;366;22120
1;366;35280
1;366;13911
1;366;11307
1;366;9099
1;366;22062
1;366;10666
1;366;21674
1;366;34148
1;366;23602
1;367;14531
1;367;20885
1;367;22889
1;367;21754
1;367;16804
1;368;17073
1;368;68606
1;368;17168
1;368;30411
1;368;22355
1;368;13488
1;369;23821
1;369;8756
1;369;20050
1;369;218534
1;369;34698
1;369;43342
1;369;9294
1;369;10527
1;369;20455
1;369;52706
1;369;20120
1;369;27273
1;370;27837
1;370;21166
1;370;16278
1;370;235721
1;370;12417
1;370;12660
1;370;10398
1;370;22321
1;370;57494
1;370;24573
1;370;13631
1;370;17013
1;370;17558
1;370;25695
1;370;10209
1;371;12817
1;371;50302
1;371;29467
1;371;191614
1;371;19923
1;371;19096
1;371;27541
1;371;19764
1;371;31097
1;371;14588
1;371;17218
1;371;17936
1;371;20926
1;371;10106
1;371;17233
1;371;16977
1;372;11611
1;372;23965
1;372;22975
1;372;24565
1;372;25320
1;372;17669
1;372;11643
1;372;40192
1;373;23201
1;373;22135
1;373;18425
1;373;14370
1;373;14663
1;373;21226
1;373;11249
1;373;46678
1;373;48407
1;373;12700
1;373;17857
1;374;15609
1;374;25083
1;374;16425
1;374;24549
1;374;18117
1;374;38053
1;374;15781
1;374;14487
1;374;24740
1;374;22602
1;374;30388
1;374;19507
1;374;25816
1;374;41512
1;374;16357
1;374;46170
1;375;20486
1;375;10246
1;375;54460
1;375;12417
1;375;21912
1;375;15089
1;375;12971
1;375;10483
1;375;17955
1;375;21401
1;375;21902
1;375;19908
1;375;8510
1;375;8967
1;375;8020
1;375;19097
1;375;21098
1;375;13275
1;375;18063
1;375;17085
1;376;18747
1;376;36325
1;376;12178
1;376;10477
1;376;24185
1;376;231946
1;376;13264
1;376;37398
1;376;17959
1;376;27726
1;376;38038
1;376;17846
1;377;21382
1;377;39094
1;377;19923
1;377;10062
1;377;12350
1;377;18422
1;377;20233
1;377;15206
1;377;43394
1;377;9536
1;378;14685
1;378;17529
1;378;36838
1;378;18703
1;378;22871
1;378;37819
1;378;13223
1;378;15344
1;378;21011
1;378;17000
1;378;18566
1;378;15559
1;378;21585
1;378;14816
1;378;20615
1;378;13988
1;378;22985
1;378;24594
1;378;10774
1;378;56373
1;378;15192
1;379;21568
1;379;49824
1;379;24646
1;379;9013
1;379;17407
1;379;16536
1;379;27744
1;379;26757
1;379;12303
1;379;30827
1;379;22090
1;379;12149
1;379;12129
1;379;12122
1;379;269846
1;379;18218
1;379;21016
1;379;14747
1;379;24057
1;379;20905
1;379;57475
1;379;14734
1;379;20036
1;380;17056
1;380;21692
1;380;295338
1;380;37573
1;380;23954
1;380;46270
1;380;26133
1;380;15485
1;380;26251
1;380;11457
1;380;13216
1;380;19263
1;381;21701
1;381;17824
1;381;195718
1;381;15059
1;381;12422
1;381;12563
1;381;14507
1;381;21784
1;381;14221
1;381;220424
1;381;8291
1;381;33340
1;381;19823
1;381;31122
1;381;40250
1;381;20992
1;381;17862
1;381;11832
1;382;27478
1;382;18547
1;382;17015
1;382;23779
1;382;9840
1;382;16194
1;382;19184
1;382;22168
1;382;31046
1;382;28915
1;382;17419
1;382;34932
1;382;25435
1;382;28585
1;382;15695
1;382;19214
1;382;21071
1;382;28246
1;382;299897
1;382;35222
1;382;21827
1;382;30134
1;383;12095
1;383;14517
1;383;35658
1;383;23557
1;383;19963
1;383;31541
1;383;27858
1;383;10281
1;383;15109
1;383;16760
1;383;25442
1;383;18718
1;383;15709
1;383;15729
1;383;21426
1;383;11060
1;384;35632
1;384;16245
1;384;29015
1;384;24057
1;384;25583
1;384;20979
1;384;23408
1;384;7811
1;385;36503
1;385;27047
1;385;17858
1;385;7464
1;385;20030
1;386;32171
1;386;16035
1;386;18140
1;386;200135
1;386;26558
1;386;25861
1;386;31629
1;386;23796
1;386;13709
1;386;17268
1;386;26671
1;386;20536
1;386;21884
1;386;16964
1;386;18584
1;387;16716
1;387;12624
1;387;48193
1;387;25022
1;387;26976
1;387;16622
1;387;14117
1;387;16063
1;387;235721
1;387;49769
1;387;16166
1;387;17489
1;387;31976
1;387;24167
1;387;16027
1;387;9705
1;387;259240
1;388;24583
1;388;10684
1;388;15916
1;388;40761
1;388;25359
1;388;227764
1;388;20806
1;388;22931
1;388;12185
1;388;14217
1;388;15367
1;388;17332
1;388;11266
1;389;13953
1;389;7374
1;389;12749
1;389;26600
1;389;29265
1;389;23005
1;389;295368
1;390;32095
1;390;32584
1;390;30498
1;390;25588
1;390;19319
1;390;11498
1;390;26761
1;390;23177
1;390;49942
1;390;12333
1;390;27823
1;390;36114
1;391;202278
1;391;24517
1;391;18859
1;391;17191
1;391;19930
1;391;17943
1;391;19050
1;391;25632
1;392;18475
1;392;21221
1;392;20551
1;392;33422
1;392;18641
1;392;38701
1;392;35795
1;392;36568
1;392;18989
1;392;24719
1;393;23452
1;393;25854
1;393;13487
1;393;42352
1;393;259775
1;393;19699
1;393;18909
1;393;64168
1;393;24370
1;393;39013
1;393;9914
1;393;26576
1;394;10626
1;394;24967
1;394;17502
1;394;14905
1;394;9109
1;394;16268
1;394;11841
1;394;26315
1;394;15904
1;394;19836
1;394;12826
1;395;19126
1;395;24696
1;395;23714
1;395;22885
1;395;28570
1;395;26498
1;395;12418
1;395;21583
1;395;31069
1;395;23353
1;395;17311
1;396;16392
1;396;11625
1;396;11658
1;396;47951
1;396;10169
1;396;36510
1;396;13087
1;396;7802
1;397;20497
1;397;12847
1;397;19890
1;397;34681
1;397;24313
1;397;20660
1;397;34681
1;398;20742
1;398;22013
1;398;14140
1;398;227886
1;398;29166
1;398;28711
1;399;36794
1;399;9249
1;399;39209
1;399;20025
1;399;25863
1;399;6664
1;399;15687
1;400;13080
1;400;31258
1;400;53058
1;400;13798
1;400;9772
1;400;12554
1;400;25968
1;401;260176
1;401;22033
1;401;14446
1;401;28611
1;401;21012
1;401;27560
1;402;15534
1;402;23015
1;402;18186
1;402;35255
1;403;27914
1;403;29767
1;403;14172
1;403;21670
1;403;18201
1;403;16819
1;403;14180
1;403;58198
1;403;30237
1;403;48498
1;403;12354
1;403;14992
1;403;10408
1;404;9045
1;404;32692
1;404;21854
1;404;15261
1;404;9571
1;404;13942
1;404;17690
1;404;10178
1;404;221763
1;404;18577
1;404;9640
1;404;22040
1;404;27053
1;404;16676
1;404;17252
1;404;13878
1;404;35671
1;404;16357
1;404;13583
1;405;25971
1;405;15956
1;405;22387
1;405;28640
1;405;30097
1;405;17882
1;405;20379
1;405;10832
1;405;19393
1;405;196770
1;405;7820
1;405;7902
1;405;23292
1;405;8775
1;405;26541
1;405;20929
1;405;44969
1;405;22634
1;406;23124
1;406;21350
1;406;50774
1;406;21358
1;406;15168
1;406;259396
1;406;10337
1;406;8177
1;406;32876
1;406;25187
1;406;19030
1;406;18271
1;406;28378
1;406;12195
1;406;18270
1;406;31217
1;407;23374
1;407;29473
1;407;25912
1;407;10753
1;407;17560
1;407;16292
1;408;17621
1;408;24607
1;408;22830
1;408;44390
1;408;14620
1;408;16467
1;408;145290
1;408;18514
1;408;28277
1;408;25836
1;408;24333
1;408;7972
1;409;54422
1;409;12030
1;409;19649
1;409;13354
1;409;258419
1;409;24376
1;409;29233
1;409;17369
1;409;26968
1;409;17986
1;409;19473
1;409;14989
1;410;21987
1;410;65878
1;410;16977
1;410;12841
1;410;22345
1;410;24058
1;410;232177
1;410;11920
1;410;22805
1;410;17632
1;410;19897
1;410;27513
1;410;28372
1;410;27842
1;411;34544
1;411;14749
1;411;18962
1;411;21720
1;411;21493
1;411;20873
1;411;31730
1;411;22153
1;411;21596
1;411;24078
1;411;20876
1;411;25060
1;411;35047
1;411;24389
1;411;23492
1;411;26107
1;412;26233
1;412;16945
1;412;23543
1;412;32050
1;412;18443
1;412;39427
1;412;30063
1;412;13075
1;412;15670
1;412;9040
1;412;19050
1;412;35685
1;412;31226
1;412;21531
1;413;26556
1;413;31238
1;413;17915
1;413;208330
1;413;26693
1;413;36489
1;414;17387
1;414;13838
1;414;13612
1;414;26744
1;414;22509
1;414;26851
1;415;28908
1;415;13950
1;415;11935
1;415;200682
1;415;18738
1;416;15495
1;416;11278
1;416;42014
1;416;11036
1;416;19933
1;416;12604
1;416;25293
1;416;27111
1;416;29004
1;416;16034
1;416;15698
1;417;18577
1;417;303720
1;417;11886
1;417;14228
1;417;10179
1;417;14658
1;417;16875
1;417;33339
1;417;28623
1;417;13334
1;417;7674
1;417;24119
1;417;13544
1;417;13650
1;417;16329
1;418;176608
1;418;33723
1;418;10107
1;418;23826
1;418;12041
1;418;32576
1;418;11604
1;418;15581
1;418;33138
1;418;17740
1;418;11009
1;418;14340
1;418;16666
1;419;16702
1;419;10885
1;419;50273
1;419;12035
1;419;20696
1;419;17769
1;419;49917
1;419;15712
1;419;332498
1;419;14497
1;419;11614
1;419;12262
1;420;9561
1;420;255005
1;420;16917
1;420;16558
1;420;10713
1;420;192726
1;420;30415
1;420;17973
1;420;22526
1;420;14665
1;420;16968
1;420;19809
1;420;26331
1;420;12812
1;420;10679
1;420;294520
1;420;28121
1;420;29644
1;421;20564
1;421;27228
1;421;23412
1;421;22877
1;421;51699
1;421;12171
1;421;21909
1;422;23721
1;422;11853
1;422;20786
1;422;7950
1;422;26815
1;423;11215
1;423;20061
1;423;18524
1;423;9856
1;423;13847
1;423;13022
1;423;48662
1;424;256473
1;424;32979
1;424;18273
1;424;15915
1;424;19039
1;424;31527
1;424;13780
1;424;10466
1;424;17112
1;424;16597
1;424;272926
1;424;11539
1;425;11593
1;425;18969
1;425;29729
1;425;19268
1;425;15564
1;425;49128
1;425;20027
1;425;13637
1;425;32983
1;425;31727
1;425;11285
1;425;22476
1;425;41007
1;425;29003
1;425;24016
1;425;9981
1;425;17501
1;425;34146
1;425;18756
1;425;8199
1;425;8000
1;425;11596
1;426;16384
1;426;13579
1;426;26539
1;426;41684
1;426;14895
1;427;22260
1;427;14912
1;427;52457
1;427;25012
1;427;28861
1;427;20883
1;427;11747
1;427;14616
1;427;14581
1;427;15751
1;427;23435
1;427;20233
1;427;22728
1;427;19571
1;428;154368
1;428;294644
1;428;21840
1;428;32759
1;428;18148
1;428;21211
1;428;30069
1;428;17631
1;428;34333
1;428;22278
1;429;40047
1;429;33518
1;429;18593
1;429;292667
1;429;19299
1;429;13911
1;429;16034
1;429;18291
1;429;17079
1;429;15902
1;429;13028
1;429;17754
1;430;9290
1;430;22319
1;430;16608
1;430;16065
1;430;13955
1;430;17907
1;430;15948
1;430;20225
1;430;16586
1;430;14882
1;430;17007
1;431;17724
1;431;15168
1;431;20687
1;431;15802
1;431;30469
1;431;27258
1;431;22836
1;431;30652
1;431;20673
1;431;21015
1;432;12612
1;432;18932
1;432;6908
1;432;24866
1;432;13923
1;432;15603
1;432;16754
1;432;20272
1;432;8122
1;433;24115
1;433;31262
1;433;22377
1;433;17143
1;433;31508
1;433;25679
1;433;22489
1;433;18886
1;433;23906
1;433;13117
1;433;20489
1;433;24959
1;433;15811
1;433;12630
1;433;7331
1;434;26171
1;434;34442
1;434;25451
1;434;20789
1;434;34580
1;434;12799
1;434;39666
1;434;20902
1;434;20433
1;434;26024
1;434;24480
1;434;19496
